"dataset_kind","site_id","park_name","scan_id","local_tree_id","persistent_tree_id","quarter","date","scenario","simulated_manual_dbh_cm","simulated_ai_dbh_cm","simulated_height_m","simulated_latitude","simulated_longitude","simulated_measurement_height_m","identity_kind","position_kind","reference_scan_id","reference_tree_id","seed"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q2","Tree_007","SIM-park-4094350e24-Tree_007","2025Q2","2025-06-30","stalled","16.71","16.76","8.66","24.143139","120.684792","1.3","simulated","simulated","20260818092855","Tree_007","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q3","Tree_007","SIM-park-4094350e24-Tree_007","2025Q3","2025-09-30","stalled","16.74","16.89","8.66","24.143139","120.684792","1.3","simulated","simulated","20260818092855","Tree_007","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q4","Tree_007","SIM-park-4094350e24-Tree_007","2025Q4","2025-12-31","stalled","16.79","16.55","8.66","24.143139","120.684792","1.3","simulated","simulated","20260818092855","Tree_007","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q1","Tree_007","SIM-park-4094350e24-Tree_007","2026Q1","2026-03-31","stalled","16.72","16.86","8.66","24.143139","120.684792","1.3","simulated","simulated","20260818092855","Tree_007","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q2","Tree_007","SIM-park-4094350e24-Tree_007","2026Q2","2026-06-30","stalled","16.72","16.93","8.66","24.143139","120.684792","1.3","simulated","simulated","20260818092855","Tree_007","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q3","Tree_008","SIM-park-4094350e24-Tree_008","2022Q3","2022-09-30","negative_review","20.18","20.08","9.39","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q4","Tree_008","SIM-park-4094350e24-Tree_008","2022Q4","2022-12-31","negative_review","20.29","20.28","9.41","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q1","Tree_008","SIM-park-4094350e24-Tree_008","2023Q1","2023-03-31","negative_review","20.34","20.19","9.43","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q2","Tree_008","SIM-park-4094350e24-Tree_008","2023Q2","2023-06-30","negative_review","20.43","20.09","9.44","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q3","Tree_008","SIM-park-4094350e24-Tree_008","2023Q3","2023-09-30","negative_review","20.57","20.93","9.46","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q4","Tree_008","SIM-park-4094350e24-Tree_008","2023Q4","2023-12-31","negative_review","20.68","20.9","9.48","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q1","Tree_008","SIM-park-4094350e24-Tree_008","2024Q1","2024-03-31","negative_review","20.69","20.72","9.5","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q2","Tree_008","SIM-park-4094350e24-Tree_008","2024Q2","2024-06-30","negative_review","20.8","20.73","9.52","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q3","Tree_008","SIM-park-4094350e24-Tree_008","2024Q3","2024-09-30","negative_review","20.91","21.32","9.53","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q4","Tree_008","SIM-park-4094350e24-Tree_008","2024Q4","2024-12-31","negative_review","20.96","20.55","9.55","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q1","Tree_008","SIM-park-4094350e24-Tree_008","2025Q1","2025-03-31","negative_review","21.08","21.53","9.57","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q2","Tree_008","SIM-park-4094350e24-Tree_008","2025Q2","2025-06-30","negative_review","21.14","20.55","9.59","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q3","Tree_008","SIM-park-4094350e24-Tree_008","2025Q3","2025-09-30","negative_review","21.22","20.95","9.6","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q4","Tree_008","SIM-park-4094350e24-Tree_008","2025Q4","2025-12-31","negative_review","19.91","20.27","9.32","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q1","Tree_008","SIM-park-4094350e24-Tree_008","2026Q1","2026-03-31","negative_review","20","20.29","9.34","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q2","Tree_008","SIM-park-4094350e24-Tree_008","2026Q2","2026-06-30","negative_review","20.04","20.29","9.36","24.1432479","120.6848514","1.3","simulated","simulated","20260818092855","Tree_008","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q3","Tree_009","SIM-park-4094350e24-Tree_009","2022Q3","2022-09-30","steady","16.17","16.07","8.52","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q4","Tree_009","SIM-park-4094350e24-Tree_009","2022Q4","2022-12-31","steady","16.32","16.67","8.57","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q1","Tree_009","SIM-park-4094350e24-Tree_009","2023Q1","2023-03-31","steady","16.49","16.53","8.62","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q2","Tree_009","SIM-park-4094350e24-Tree_009","2023Q2","2023-06-30","steady","16.79","16.88","8.66","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q3","Tree_009","SIM-park-4094350e24-Tree_009","2023Q3","2023-09-30","steady","16.92","17.14","8.71","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q4","Tree_009","SIM-park-4094350e24-Tree_009","2023Q4","2023-12-31","steady","17.16","17.33","8.75","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q1","Tree_009","SIM-park-4094350e24-Tree_009","2024Q1","2024-03-31","steady","17.32","17.46","8.8","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q2","Tree_009","SIM-park-4094350e24-Tree_009","2024Q2","2024-06-30","steady","17.55","17.67","8.84","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q3","Tree_009","SIM-park-4094350e24-Tree_009","2024Q3","2024-09-30","steady","17.71","17.91","8.88","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q4","Tree_009","SIM-park-4094350e24-Tree_009","2024Q4","2024-12-31","steady","17.95","18.2","8.93","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q1","Tree_009","SIM-park-4094350e24-Tree_009","2025Q1","2025-03-31","steady","18.14","18.1","8.97","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q2","Tree_009","SIM-park-4094350e24-Tree_009","2025Q2","2025-06-30","steady","18.35","18.35","9.01","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q3","Tree_009","SIM-park-4094350e24-Tree_009","2025Q3","2025-09-30","steady","18.57","18.74","9.06","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q4","Tree_009","SIM-park-4094350e24-Tree_009","2025Q4","2025-12-31","steady","18.75","19.31","9.1","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q1","Tree_009","SIM-park-4094350e24-Tree_009","2026Q1","2026-03-31","steady","18.96","19.43","9.14","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q2","Tree_009","SIM-park-4094350e24-Tree_009","2026Q2","2026-06-30","steady","19.25","19.16","9.19","24.1433569","120.6849109","1.3","simulated","simulated","20260818092855","Tree_009","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q3","Tree_010","SIM-park-4094350e24-Tree_010","2022Q3","2022-09-30","slow","32.23","32.21","11.51","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q4","Tree_010","SIM-park-4094350e24-Tree_010","2022Q4","2022-12-31","slow","32.27","31.88","11.52","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q1","Tree_010","SIM-park-4094350e24-Tree_010","2023Q1","2023-03-31","slow","32.33","32.83","11.53","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q2","Tree_010","SIM-park-4094350e24-Tree_010","2023Q2","2023-06-30","slow","32.37","32.81","11.54","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q3","Tree_010","SIM-park-4094350e24-Tree_010","2023Q3","2023-09-30","slow","32.45","32.5","11.55","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q4","Tree_010","SIM-park-4094350e24-Tree_010","2023Q4","2023-12-31","slow","32.51","32.2","11.56","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q1","Tree_010","SIM-park-4094350e24-Tree_010","2024Q1","2024-03-31","slow","32.55","32.4","11.57","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q2","Tree_010","SIM-park-4094350e24-Tree_010","2024Q2","2024-06-30","slow","32.66","33.07","11.58","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q3","Tree_010","SIM-park-4094350e24-Tree_010","2024Q3","2024-09-30","slow","32.69","32.82","11.59","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q4","Tree_010","SIM-park-4094350e24-Tree_010","2024Q4","2024-12-31","slow","32.72","32.88","11.6","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q1","Tree_010","SIM-park-4094350e24-Tree_010","2025Q1","2025-03-31","slow","32.85","33.35","11.61","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q2","Tree_010","SIM-park-4094350e24-Tree_010","2025Q2","2025-06-30","slow","32.89","33.16","11.62","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q3","Tree_010","SIM-park-4094350e24-Tree_010","2025Q3","2025-09-30","slow","32.95","33.15","11.63","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q4","Tree_010","SIM-park-4094350e24-Tree_010","2025Q4","2025-12-31","slow","32.98","32.83","11.64","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q1","Tree_010","SIM-park-4094350e24-Tree_010","2026Q1","2026-03-31","slow","33.16","32.9","11.65","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q2","Tree_010","SIM-park-4094350e24-Tree_010","2026Q2","2026-06-30","slow","33.14","33.21","11.66","24.1434262","120.6849412","1.3","simulated","simulated","20260818092855","Tree_010","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q3","Tree_011","SIM-park-4094350e24-Tree_011","2022Q3","2022-09-30","stalled","106.86","107.42","19.91","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2022Q4","Tree_011","SIM-park-4094350e24-Tree_011","2022Q4","2022-12-31","stalled","107.01","107.3","19.92","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q1","Tree_011","SIM-park-4094350e24-Tree_011","2023Q1","2023-03-31","stalled","107.17","107.26","19.93","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q2","Tree_011","SIM-park-4094350e24-Tree_011","2023Q2","2023-06-30","stalled","107.31","107.12","19.95","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q3","Tree_011","SIM-park-4094350e24-Tree_011","2023Q3","2023-09-30","stalled","107.51","106.92","19.96","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q4","Tree_011","SIM-park-4094350e24-Tree_011","2023Q4","2023-12-31","stalled","107.64","107.41","19.98","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q1","Tree_011","SIM-park-4094350e24-Tree_011","2024Q1","2024-03-31","stalled","107.84","107.54","19.99","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q2","Tree_011","SIM-park-4094350e24-Tree_011","2024Q2","2024-06-30","stalled","107.93","108.3","20","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q3","Tree_011","SIM-park-4094350e24-Tree_011","2024Q3","2024-09-30","stalled","108.16","108.13","20.02","24.1434691","120.684952","1.3","simulated","simulated","20260818092855","Tree_011","20260923"
